360.272,-0.7,-0.9,-0.7,-1.5,-0.7,0.9,0.2,1.5,-0.6999,-0.8,-0.7,-1.5,-0.6998,1.0001,0.2,1.4999,-0.0256,0.015,0.0304,0.0109,0.0341,-0.0129
361.372,-0.7,-0.9,-0.7,-1.5,-0.7,0.9,0.2,1.5,-0.6999,-0.9001,-0.6,-1.5,-0.6998,0.9001,0.3,1.5,0.0243,-0.0193,0.0003,0.0062,0.0235,-0.0192
362.472,-0.7,-0.9,-0.7,-1.5,-0.7,0.9,0.2,1.5,-0.6999,-0.9001,-0.7,-1.4,-0.6999,0.9001,0.2,1.6,0.0123,0.0145,-0.0217,-0.0118,0.0183,0.0188
363.622,-0.7,-0.9,-0.7,-1.0,-0.7,0.9,0.2,1.0,-0.7,-0.9001,-0.7,-0.9998,-0.6999,0.9,0.2,1.0,0.3068,0.6925,0.1972,0.434,-0.5254,0.1309
364.672,-0.7,-0.9,-0.7,-1.0,-0.7,0.9,0.2,1.0,-0.6,-0.9001,-0.7,-1.0,-0.6,0.9001,0.2,1.0,-0.0118,-0.0,-0.0332,-0.019,0.0001,-0.0456
365.772,-0.7,-0.9,-0.7,-1.0,-0.7,0.9,0.2,1.0,-0.7,-0.8001,-0.7,-1.0,-0.6998,1.0001,0.2,0.9999,-0.0294,0.0273,0.035,0.0163,0.0441,-0.0195
366.872,-0.7,-0.9,-0.7,-1.0,-0.7,0.9,0.2,1.0,-0.6999,-0.9001,-0.6,-1.0,-0.6999,0.9001,0.2998,1.0,0.0198,-0.0158,0.0003,0.005,0.0193,-0.0157
367.972,-0.7,-0.9,-0.7,-1.0,-0.7,0.9,0.2,1.0,-0.7,-0.9001,-0.6999,-0.9001,-0.7001,0.9,0.2,1.0999,0.0049,0.0041,-0.028,0.0018,0.0173,0.0231
369.222,-0.7,-0.9,-0.5,-1.5,-0.7,0.9,0.0,1.5,-0.6999,-0.9001,-0.5,-1.5001,-0.6998,0.9001,0.0002,1.5001,0.3065,0.5998,0.3192,0.3951,-0.4833,0.2729
370.272,-0.7,-0.9,-0.5,-1.5,-0.7,0.9,0.0,1.5,-0.5999,-0.9001,-0.5,-1.5,-0.5998,0.9001,0.0,1.5001,0.0004,0.0,-0.0339,-0.0047,-0.0,-0.0424
371.372,-0.7,-0.9,-0.5,-1.5,-0.7,0.9,0.0,1.5,-0.6999,-0.8001,-0.5,-1.4999,-0.6998,1.0001,0.0,1.4999,-0.0231,0.0184,0.0275,0.0141,0.0305,-0.0167
372.472,-0.7,-0.9,-0.5,-1.5,-0.7,0.9,0.0,1.5,-0.6999,-0.9001,-0.4,-1.5,-0.6998,0.9001,0.1,1.5,0.0215,-0.0218,-0.0046,0.0112,0.0242,-0.0157
373.572,-0.7,-0.9,-0.5,-1.5,-0.7,0.9,0.0,1.5,-0.6999,-0.9001,-0.5,-1.4,-0.6998,0.9001,0.0,1.5999,0.0114,0.0153,-0.0216,-0.0121,0.0177,0.0192
374.722,-0.7,-0.9,-0.5,-1.0,-0.7,0.9,0.0,1.0,-0.6999,-0.9001,-0.5001,-0.9999,-0.6999,0.9,-0.0,0.9999,0.3454,0.6599,0.1958,0.4177,-0.5648,0.158
375.772,-0.7,-0.9,-0.5,-1.0,-0.7,0.9,0.0,1.0,-0.5999,-0.9001,-0.5,-1.0,-0.5999,0.9001,-0.0,1.0,-0.0121,-0.0,-0.0371,-0.0162,0.0,-0.0441
376.872,-0.7,-0.9,-0.5,-1.0,-0.7,0.9,0.0,1.0,-0.6999,-0.8001,-0.5,-0.9999,-0.6998,1.0001,0.0,0.9999,-0.0274,0.03,0.0325,0.019,0.0412,-0.0226
377.972,-0.7,-0.9,-0.5,-1.0,-0.7,0.9,0.0,1.0,-0.7,-0.9001,-0.4,-1.0,-0.6999,0.9,0.1,1.0001,0.0176,-0.0179,-0.0037,0.0092,0.0198,-0.0128
379.072,-0.7,-0.9,-0.5,-1.0,-0.7,0.9,0.0,1.0,-0.6999,-0.9001,-0.4999,-0.9,-0.7,0.9,0.0,1.1,0.0021,0.0065,-0.028,0.0007,0.0147,0.0249
